0.000000000000000000e+00,1.457659351158084249e+01,1.457754293662692469e+01,1.457941400528427245e+01,1.458214208915213561e+01,1.458560592399654432e+01,1.458959430563736426e+01,1.459375735779727279e+01,1.459754727882368286e+01,1.460017440378799414e+01,1.460065044528250944e+01,1.459805645068936997e+01,1.459216594897913133e+01,1.458418514799728527e+01,1.457652417021682822e+01,1.457182968685394009e+01,0.000000000000000000e+00,2.922789377778962194e+00,2.923572089800936080e+00,2.923640942903242834e+00,2.920205312616674043e+00,2.909956431700237989e+00,2.891095185206741913e+00,2.866888749837600781e+00,2.848021261797054837e+00,2.844611441221250203e+00,2.847555982081824144e+00,2.846610525445634643e+00,2.838214529129263308e+00,2.823573694082323282e+00,2.805521611073102051e+00,2.786762070014336068e+00,2.769291590744781928e+00,2.754392874982754869e+00,2.742810856218712345e+00,2.734940154787825595e+00,2.730968661048721380e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.458076186473010694e+01,1.458194888661931010e+01,1.458431149910552449e+01,1.458781690288081556e+01,1.459238739402934470e+01,1.459785522495566568e+01,1.460388315207584320e+01,1.460983699929151136e+01,1.461461502397610346e+01,1.461651932400367215e+01,1.461347173796589871e+01,1.460420007204524850e+01,1.459056175178443837e+01,1.457699860727738361e+01,1.456853907493148448e+01,0.000000000000000000e+00,3.123718230045515742e+00,3.136622740624305017e+00,3.160854477509171367e+00,3.192776944522778049e+00,3.226011669041239927e+00,3.251547230690992052e+00,3.260788283971579382e+00,3.252257555849624282e+00,3.228069135651958188e+00,3.187900456672767113e+00,3.133681693399469559e+00,3.072679710892380456e+00,3.012072315305927894e+00,2.956604893140596158e+00,2.908699003439628505e+00,2.869242620929468579e+00,2.838297636360542775e+00,2.815569533628892174e+00,2.800681528168142975e+00,2.793322824852737973e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.458453094258704397e+01,1.458596649161696313e+01,1.458885244314082463e+01,1.459321136019706877e+01,1.459905423582703321e+01,1.460633623403249004e+01,1.461486019607886711e+01,1.462407624742655621e+01,1.463269924999379867e+01,1.463810594972214751e+01,1.463587300341298381e+01,1.462135915644814510e+01,1.459761853129707987e+01,1.457312267233323055e+01,1.455754106620678634e+01,0.000000000000000000e+00,3.311916674104737002e+00,3.338520898597371556e+00,3.390553203635785717e+00,3.464213814770428890e+00,3.549945224512133901e+00,3.628474260554408470e+00,3.672640660775036370e+00,3.672332407269207621e+00,3.627687082749768699e+00,3.542473397162897886e+00,3.427712152679583291e+00,3.306923709556242041e+00,3.195601689237548726e+00,3.100294914400266499e+00,3.022352587560561243e+00,2.960846678981678526e+00,2.914148591252924803e+00,2.880650202830632889e+00,2.859055045364905290e+00,2.848479414388301212e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.458765127054745214e+01,1.458931993962845830e+01,1.459270555336233777e+01,1.459790530399223485e+01,1.460506312280416807e+01,1.461435355926034418e+01,1.462591991771687994e+01,1.463967917885490166e+01,1.465476572043415082e+01,1.466809307867050727e+01,1.467131090250994596e+01,1.464849611201488599e+01,1.460617782120574226e+01,1.456107701345926841e+01,1.453170452508541821e+01,0.000000000000000000e+00,3.473695039459585576e+00,3.515176473065634077e+00,3.598811769941204108e+00,3.723771800675453214e+00,3.881277491407963076e+00,4.039964393428521205e+00,4.129170640370517731e+00,4.136947588537008613e+00,4.068074751211816498e+00,3.926791284642244584e+00,3.727961679897638270e+00,3.531887301078671104e+00,3.363296445028880921e+00,3.226796526136511911e+00,3.119742065911159212e+00,3.037812311308618174e+00,2.976967043686563397e+00,2.933993271465946684e+00,2.906573661837314582e+00,2.893224508335616285e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.458988896145160474e+01,1.459174187555586144e+01,1.459552874901896935e+01,1.460142355770202016e+01,1.460971925597041832e+01,1.462087159258292601e+01,1.463555935253138962e+01,1.465472258863527699e+01,1.467935340429912294e+01,1.470894527431192778e+01,1.473353014092815094e+01,1.469587926690106627e+01,1.461825740649971728e+01,1.453403720715664171e+01,1.447722769980166113e+01,0.000000000000000000e+00,3.594184721799080773e+00,3.649873058906486278e+00,3.765944765273682382e+00,3.950989712745869298e+00,4.211642268057382843e+00,4.521157192231519240e+00,4.667356831430947040e+00,4.678440319552055193e+00,4.581097753764006519e+00,4.368873157823903064e+00,4.025663891507427650e+00,3.729565443775615385e+00,3.499089907068336558e+00,3.324035538098787601e+00,3.192184415367706141e+00,3.093867021643850190e+00,3.022084607921983856e+00,2.971950708817229447e+00,2.940189035400568418e+00,2.924787022266190029e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.459105922971673941e+01,1.459301470991344551e+01,1.459702758434788272e+01,1.460332253182264850e+01,1.461229766019877729e+01,1.462462959482021674e+01,1.464149425225583734e+01,1.466506380933850373e+01,1.469973855994903644e+01,1.475555463183647831e+01,1.485872570043327379e+01,1.478396625542176324e+01,1.463766194698036927e+01,1.448030853677129848e+01,1.436666038675367041e+01,0.000000000000000000e+00,3.659185206928962764e+00,3.724388271086985114e+00,3.864312469477312106e+00,4.102817465906436922e+00,4.493375523878610167e+00,5.165912113164949027e+00,5.340913992505049279e+00,5.328615177073730891e+00,5.209254527168148741e+00,4.942180984884828376e+00,4.276479036397237365e+00,3.861829307867276295e+00,3.579659124844576379e+00,3.378259394035197705e+00,3.231274522114581327e+00,3.123563350533422600e+00,3.045726712270001357e+00,2.991706514947218842e+00,2.957613791666415359e+00,2.941115815886066631e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.516258201324387933e+01,1.494431925304445485e+01,1.466882925587602671e+01,1.438358176758917573e+01,1.414314760922859371e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.308481297743946392e+00,6.202061180759210757e+00,6.086141714083864507e+00,5.985408975373710305e+00,5.914388897601047468e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.881423981422364022e+01,1.887787772592564650e+01,1.901168353945566736e+01,1.922465080937600490e+01,1.950454194280023046e+01,1.969978586427471257e+01,1.896093586749484672e+01,1.812213490041864361e+01,1.731613625622270192e+01,1.652613659545212599e+01,1.568541433330418755e+01,1.516260697459632034e+01,1.471045346059238845e+01,1.424273179847705784e+01,1.367988221561346229e+01,1.279519532745870336e+01,1.196091449692724851e+01,1.115648957320380319e+01,1.036639083400442374e+01,9.559485062039145831e+00,8.671776007722053592e+00,7.557807236422976693e+00,7.073040693425794778e+00,6.828810578248716290e+00,6.732176492066113127e+00,6.815900180465286340e+00,7.293698029437899244e+00,7.563124062987225393e+00,7.731637786487197239e+00,7.844115540892753202e+00,7.922055343948380290e+00,7.976955830063336528e+00,8.015470137280111373e+00,8.041629970118535198e+00,8.057899455777734588e+00,8.065705665448817285e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.875132022790422326e+01,1.880842772650123607e+01,1.893323913994626295e+01,1.915844273674464660e+01,1.958990326577533736e+01,2.063459181743448667e+01,1.906159644228058525e+01,1.809003949381007814e+01,1.730084146628433572e+01,1.657756117293206799e+01,1.589103342604165725e+01,1.531093666621672256e+01,1.476833181681628382e+01,1.419768183432173814e+01,1.353910561522931388e+01,1.274540293884081521e+01,1.193163898125685130e+01,1.114271230029022242e+01,1.038371552596994718e+01,9.640773116242819185e+00,8.898482731778978305e+00,8.178328170018868803e+00,7.703860494547162929e+00,7.424250928629437141e+00,7.298951711878595816e+00,7.323710084193965741e+00,7.502471518143776663e+00,7.664455354648446850e+00,7.788104267424364124e+00,7.879092184279021360e+00,7.945539350601837469e+00,7.993791141815667523e+00,8.028276998885582216e+00,8.051974993270738068e+00,8.066818868059197456e+00,8.073968723140238168e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.863201155056393787e+01,1.867199179659138153e+01,1.875511969426647951e+01,1.888669359700929817e+01,1.906275073463407210e+01,1.918779374880768884e+01,1.856152811602594355e+01,1.787629178172266720e+01,1.722033229617819927e+01,1.659293292962456334e+01,1.599091686537050094e+01,1.542246220992290162e+01,1.485493169058422147e+01,1.424121850341831852e+01,1.353409381933945177e+01,1.271628066822254510e+01,1.187810450641904580e+01,1.109955354481191314e+01,1.038550490189294351e+01,9.721898564480643046e+00,9.103512447219053172e+00,8.553590561287210292e+00,8.140231159342999234e+00,7.865779567232944913e+00,7.716065053971324694e+00,7.677917276281185366e+00,7.728435670532667778e+00,7.804546130977199958e+00,7.877665401921245092e+00,7.939050244628202968e+00,7.987664765644364451e+00,8.024842496258770552e+00,8.052324861410447454e+00,8.071629424712677192e+00,8.083888968536593111e+00,8.089838978924172253e+00,0.000000000000000000e+00
